State,Gender,Year,Name,Count
NC,F,2017,Sadie,166
NC,F,2017,Nevaeh,165
NC,F,2017,Ellie,162
NC,F,2017,Hannah,161
NC,F,2017,Victoria,161
NC,F,2017,Naomi,156
NC,F,2017,Autumn,154
NC,F,2017,Claire,153
NC,F,2017,Aaliyah,152
NC,F,2017,Willow,148
NC,F,2017,Zoe,147
NC,F,2017,Stella,145
NC,F,2017,Hazel,144
NC,F,2017,Nova,139
NC,F,2017,Peyton,139
NC,F,2017,Cora,132
NC,F,2017,Piper,131
NC,F,2017,Aurora,130
NC,F,2017,Audrey,128
NC,F,2017,Luna,128
NC,F,2017,Hadley,126
NC,F,2017,Kaylee,126
NC,F,2017,Mila,126
NC,F,2017,Emery,124
NC,F,2017,Reagan,124
NC,F,2017,Taylor,123
NC,F,2017,Camila,120
NC,F,2017,Lucy,119
NC,F,2017,Sarah,118
NC,F,2017,Allison,116
NC,F,2017,Eva,116
NC,F,2017,Adeline,114
NC,F,2017,Clara,114
NC,F,2017,Mackenzie,114
NC,F,2017,Kylie,113
NC,F,2017,Raelynn,113
NC,F,2017,Mary,112
NC,F,2017,Elena,110
NC,F,2017,Everly,110
NC,F,2017,Lydia,109
NC,F,2017,Ariana,108
NC,F,2017,Isabelle,106
NC,F,2017,Gabriella,102
NC,F,2017,Ruby,102
NC,F,2017,Emerson,101
NC,F,2017,Adalyn,100
NC,F,2017,Julia,100
NC,F,2017,Alexa,99
NC,F,2017,Arianna,99
NC,F,2017,Leah,99
NC,F,2017,London,99
NC,F,2017,Adalynn,98
NC,F,2017,Eliana,96
NC,F,2017,Harmony,96
NC,F,2017,Violet,96
NC,F,2017,Josephine,94
NC,F,2017,Hailey,92
NC,F,2017,Katherine,92
NC,F,2017,Eden,91
NC,F,2017,Madeline,91
NC,F,2017,Rylee,89
NC,F,2017,Melanie,88
NC,F,2017,Samantha,88
NC,F,2017,Alice,87
NC,F,2017,Ivy,87
NC,F,2017,Maya,86
NC,F,2017,Bailey,85
NC,F,2017,Margaret,85
NC,F,2017,Jordyn,84
NC,F,2017,Khloe,84
NC,F,2017,Londyn,84
NC,F,2017,Payton,84
NC,F,2017,Brielle,83
NC,F,2017,Vivian,83
NC,F,2017,Trinity,82
NC,F,2017,Ashley,81
NC,F,2017,Emilia,80
NC,F,2017,Isla,80
NC,F,2017,Finley,79
NC,F,2017,Delilah,78
NC,F,2017,Sophie,78
NC,F,2017,Adaline,77
NC,F,2017,Alexandra,77
NC,F,2017,Annabelle,77
NC,F,2017,Eliza,77
NC,F,2017,Lilly,77
NC,F,2017,Faith,75
NC,F,2017,Callie,74
NC,F,2017,Jade,74
NC,F,2017,Brianna,73
NC,F,2017,Mckenzie,72
NC,F,2017,Norah,72
NC,F,2017,Raelyn,72
NC,F,2017,Morgan,71
NC,F,2017,Ariel,70
NC,F,2017,Laila,70
NC,F,2017,Maria,70
NC,F,2017,Mariah,70
NC,F,2017,Parker,69
NC,F,2017,Andrea,68
NC,F,2017,Quinn,68
NC,F,2017,Alyssa,66
NC,F,2017,Ryleigh,66
NC,F,2017,Sydney,66
NC,F,2017,Alexis,62
NC,F,2017,Lauren,62
NC,F,2017,Lyla,61
NC,F,2017,Iris,60
NC,F,2017,Isabel,60
NC,F,2017,Julianna,60
NC,F,2017,Kayla,60
NC,F,2017,Reese,60
NC,F,2017,Allie,59
NC,F,2017,Haven,59
NC,F,2017,Liliana,59
NC,F,2017,Mckenna,59
NC,F,2017,Rose,59
NC,F,2017,Summer,59
NC,F,2017,Teagan,59
NC,F,2017,Charlie,58
NC,F,2017,Natalia,58
NC,F,2017,Catherine,57
NC,F,2017,Gabrielle,57
NC,F,2017,Jayla,57
NC,F,2017,Paris,57
NC,F,2017,Valeria,57
NC,F,2017,Alaina,56
NC,F,2017,Gracie,56
NC,F,2017,Harley,56
NC,F,2017,Hayden,56
NC,F,2017,Josie,56
NC,F,2017,Juliana,56
NC,F,2017,Destiny,55
NC,F,2017,Journey,55
NC,F,2017,Maggie,55
NC,F,2017,Adelyn,54
NC,F,2017,Arya,54
NC,F,2017,Jasmine,54
NC,F,2017,Journee,54
NC,F,2017,Kimberly,54
NC,F,2017,Alexandria,53
NC,F,2017,Emersyn,53
NC,F,2017,Jocelyn,53
NC,F,2017,Kali,53
NC,F,2017,Marley,53
NC,F,2017,Ana,52
NC,F,2017,Aniyah,52
NC,F,2017,Kendall,52
NC,F,2017,Makayla,52
NC,F,2017,Nyla,52
NC,F,2017,Leilani,51
NC,F,2017,Miracle,51
NC,F,2017,Alana,50
NC,F,2017,Arabella,50
NC,F,2017,Gianna,50
NC,F,2017,Malia,50
NC,F,2017,Nicole,50
NC,F,2017,Rebecca,50
NC,F,2017,Athena,49
NC,F,2017,Jordan,49
NC,F,2017,Kayleigh,49
NC,F,2017,Ada,48
NC,F,2017,Amaya,48
NC,F,2017,Cecilia,48
NC,F,2017,Joanna,48
NC,F,2017,River,48
NC,F,2017,Charleigh,47
NC,F,2017,Lyric,47
NC,F,2017,Magnolia,47
NC,F,2017,Presley,47
NC,F,2017,Rachel,47
NC,F,2017,Alayna,46
NC,F,2017,Aliyah,46
NC,F,2017,Charlee,46
NC,F,2017,Daleyza,46
NC,F,2017,Elise,46
NC,F,2017,Makenzie,46
NC,F,2017,Raegan,46
NC,F,2017,Sara,46
NC,F,2017,Tessa,46
NC,F,2017,Valerie,46
NC,F,2017,Vanessa,46
NC,F,2017,Ximena,46
NC,F,2017,Adelaide,45
NC,F,2017,Cali,45
NC,F,2017,Molly,45
NC,F,2017,Noelle,45
NC,F,2017,Amara,44
NC,F,2017,Arielle,44
NC,F,2017,Kyleigh,44
NC,F,2017,Logan,44
NC,F,2017,Mckinley,44
NC,F,2017,Rosalie,44
NC,F,2017,Ruth,44
NC,F,2017,Blakely,43
NC,F,2017,Gemma,43
NC,F,2017,Vivienne,43
NC,F,2017,Brooke,42
NC,F,2017,Jada,42
NC,F,2017,Melody,42
NC,F,2017,Saylor,42
NC,F,2017,Anastasia,41
NC,F,2017,Ariah,41
NC,F,2017,Daisy,41
NC,F,2017,Eloise,41
NC,F,2017,Kinley,41
NC,F,2017,Paige,41
NC,F,2017,Virginia,41
NC,F,2017,Alivia,40
NC,F,2017,Angela,40
NC,F,2017,Ayla,40
NC,F,2017,Elliana,40
NC,F,2017,Haley,40
NC,F,2017,June,40
NC,F,2017,Lila,40
NC,F,2017,Paislee,40
NC,F,2017,Cheyenne,39
NC,F,2017,Adriana,38
NC,F,2017,Adrianna,38
NC,F,2017,Cassidy,38
NC,F,2017,Elaina,38
NC,F,2017,Mallory,38
NC,F,2017,Amiyah,37
NC,F,2017,Amy,37
NC,F,2017,Brooklynn,37
NC,F,2017,Brynn,37
NC,F,2017,Carmen,37
NC,F,2017,Dakota,37
NC,F,2017,Emory,37
NC,F,2017,Gabriela,37
NC,F,2017,Genevieve,37
NC,F,2017,Georgia,37
NC,F,2017,Gracelyn,37
NC,F,2017,Gracelynn,37
NC,F,2017,Kennedi,37
NC,F,2017,Lola,37
NC,F,2017,Madilyn,37
NC,F,2017,Nylah,37
NC,F,2017,Valentina,37
NC,F,2017,Zuri,37
NC,F,2017,Diana,36
NC,F,2017,Justice,36
NC,F,2017,Kamryn,36
NC,F,2017,Lilah,36
NC,F,2017,Makenna,36
NC,F,2017,Michelle,36
NC,F,2017,Selena,36
NC,F,2017,Alani,35
NC,F,2017,Ansley,35
NC,F,2017,Cameron,35
NC,F,2017,Felicity,35
NC,F,2017,Hope,35
NC,F,2017,Kathryn,35
NC,F,2017,Kehlani,35
NC,F,2017,Shelby,35
NC,F,2017,Angel,34
NC,F,2017,Heidi,34
NC,F,2017,Kassidy,34
NC,F,2017,Kylee,34
NC,F,2017,Leila,34
NC,F,2017,Sienna,34
NC,F,2017,Skyler,34
NC,F,2017,Sloane,34
NC,F,2017,Amina,33
NC,F,2017,Carter,33
NC,F,2017,Erin,33
NC,F,2017,Heaven,33
NC,F,2017,Katie,33
NC,F,2017,Lauryn,33
NC,F,2017,Melissa,33
NC,F,2017,Aubrie,32
NC,F,2017,Brinley,32
NC,F,2017,Camilla,32
NC,F,2017,Camille,32
NC,F,2017,Camryn,32
NC,F,2017,Carolina,32
NC,F,2017,Jacqueline,32
NC,F,2017,Janiyah,32
NC,F,2017,Jessica,32
NC,F,2017,Kyla,32
NC,F,2017,Macie,32
NC,F,2017,Sawyer,32
NC,F,2017,Thea,32
NC,F,2017,Brynlee,31
NC,F,2017,Danielle,31
NC,F,2017,Delaney,31
NC,F,2017,Ember,31
NC,F,2017,Fiona,31
NC,F,2017,Kaydence,31
NC,F,2017,Lacey,31
NC,F,2017,Laura,31
NC,F,2017,Lexi,31
NC,F,2017,Lucia,31
NC,F,2017,Maci,31
NC,F,2017,Maddison,31
NC,F,2017,Maliyah,31
NC,F,2017,Remi,31
NC,F,2017,Winter,31
NC,M,2017,William,631
NC,M,2017,Noah,622
NC,M,2017,Liam,577
NC,M,2017,James,541
NC,M,2017,Mason,522
NC,M,2017,Elijah,484
NC,M,2017,Logan,420
NC,M,2017,Lucas,412
NC,M,2017,Jackson,409
NC,M,2017,Carter,397
NC,M,2017,Grayson,397
NC,M,2017,Benjamin,395
NC,M,2017,Michael,390
NC,M,2017,Jacob,377
NC,M,2017,Luke,367
NC,M,2017,Wyatt,364
NC,M,2017,Alexander,360
NC,M,2017,Levi,355
NC,M,2017,Oliver,352
NC,M,2017,Aiden,348
NC,M,2017,John,343
NC,M,2017,Samuel,340
NC,M,2017,Matthew,323
NC,M,2017,Daniel,321
NC,M,2017,Ethan,321
NC,M,2017,David,318
NC,M,2017,Henry,317
NC,M,2017,Josiah,309
NC,M,2017,Christopher,297
NC,M,2017,Gabriel,296
NC,M,2017,Jayden,295
NC,M,2017,Joshua,287
NC,M,2017,Caleb,286
NC,M,2017,Joseph,275
NC,M,2017,Charles,274
NC,M,2017,Owen,274
NC,M,2017,Cameron,271
NC,M,2017,Landon,270
NC,M,2017,Bryson,269
NC,M,2017,Jaxon,267
NC,M,2017,Isaac,265
NC,M,2017,Andrew,256
NC,M,2017,Thomas,253
NC,M,2017,Dylan,247
NC,M,2017,Lincoln,242
NC,M,2017,Eli,239
NC,M,2017,Easton,235
NC,M,2017,Jack,232
NC,M,2017,Isaiah,231
NC,M,2017,Christian,230
NC,M,2017,Colton,229
NC,M,2017,Brayden,227
NC,M,2017,Sebastian,225
NC,M,2017,Nolan,220
NC,M,2017,Asher,219
NC,M,2017,Hunter,219
NC,M,2017,Connor,213
NC,M,2017,Hudson,210
NC,M,2017,Jeremiah,210
NC,M,2017,Jonathan,210
NC,M,2017,Carson,208
NC,M,2017,Nathan,206
NC,M,2017,Anthony,205
NC,M,2017,Julian,203
NC,M,2017,Aaron,199
NC,M,2017,Ayden,199
NC,M,2017,Mateo,190
NC,M,2017,Ryan,183
NC,M,2017,Kayden,179
NC,M,2017,Robert,177
NC,M,2017,Jordan,173
NC,M,2017,Austin,170
NC,M,2017,Bentley,170
NC,M,2017,Greyson,170
NC,M,2017,Maverick,168
NC,M,2017,Sawyer,168
NC,M,2017,Chase,162
NC,M,2017,Jace,160
NC,M,2017,Parker,157
NC,M,2017,Maddox,156
NC,M,2017,Jaxson,155
NC,M,2017,Micah,152
NC,M,2017,Adrian,148
NC,M,2017,Theodore,148
NC,M,2017,Nicholas,144
NC,M,2017,Angel,143
NC,M,2017,Brantley,141
NC,M,2017,Silas,138
NC,M,2017,Cooper,137
NC,M,2017,Tristan,137
NC,M,2017,Kaiden,135
NC,M,2017,Elias,134
NC,M,2017,Jason,132
NC,M,2017,Leo,129
NC,M,2017,Waylon,129
NC,M,2017,Ezra,128
NC,M,2017,Roman,128
NC,M,2017,Ian,127
NC,M,2017,Jameson,124
NC,M,2017,Tyler,124
NC,M,2017,Everett,123
NC,M,2017,Gavin,123
NC,M,2017,Jayce,122
NC,M,2017,Braxton,121
NC,M,2017,Amir,120
NC,M,2017,Nathaniel,119
NC,M,2017,Axel,118
NC,M,2017,Karter,118
NC,M,2017,Weston,117
NC,M,2017,Ezekiel,113
NC,M,2017,Malachi,113
NC,M,2017,Wesley,113
NC,M,2017,Ashton,112
NC,M,2017,Camden,112
NC,M,2017,Dominic,112
NC,M,2017,Miles,112
NC,M,2017,Declan,111
NC,M,2017,Harrison,111
NC,M,2017,Jose,108
NC,M,2017,King,108
NC,M,2017,Cole,106
NC,M,2017,Messiah,106
NC,M,2017,Evan,105
NC,M,2017,Justin,105
NC,M,2017,Kevin,104
NC,M,2017,Timothy,104
NC,M,2017,Brandon,102
NC,M,2017,Kingston,102
NC,M,2017,Hayden,101
NC,M,2017,George,98
NC,M,2017,Graham,98
NC,M,2017,Abel,93
NC,M,2017,Kyrie,93
NC,M,2017,Bennett,92
NC,M,2017,Holden,92
NC,M,2017,Xavier,91
NC,M,2017,Legend,90
NC,M,2017,Ryder,90
NC,M,2017,Santiago,90
NC,M,2017,Zachary,89
NC,M,2017,Zion,87
NC,M,2017,Avery,86
NC,M,2017,Kaleb,86
NC,M,2017,Alex,85
NC,M,2017,Judah,85
NC,M,2017,Kai,85
NC,M,2017,Dawson,82
NC,M,2017,Tucker,81
NC,M,2017,Adam,80
NC,M,2017,Emmett,80
NC,M,2017,Leonardo,80
NC,M,2017,Rowan,80
NC,M,2017,Elliott,79
NC,M,2017,Emmanuel,79
NC,M,2017,Jesse,79
NC,M,2017,River,79
NC,M,2017,Max,77
NC,M,2017,Preston,77
NC,M,2017,Braylen,76
NC,M,2017,Bryce,76
NC,M,2017,Luis,76
NC,M,2017,Amari,75
NC,M,2017,Jasper,75
NC,M,2017,Vincent,75
NC,M,2017,Cayden,74
NC,M,2017,Eric,74
NC,M,2017,Finn,74
NC,M,2017,Juan,74
NC,M,2017,Ryker,74
NC,M,2017,Brody,73
NC,M,2017,Joel,73
NC,M,2017,Jonah,73
NC,M,2017,Kenneth,73
NC,M,2017,Rhett,73
NC,M,2017,Alan,72
NC,M,2017,Antonio,72
NC,M,2017,Carlos,72
NC,M,2017,Kaden,72
NC,M,2017,Xander,72
NC,M,2017,Zayden,72
NC,M,2017,Brooks,71
NC,M,2017,Zane,71
NC,M,2017,Calvin,70
NC,M,2017,Jayceon,70
NC,M,2017,Paxton,70
NC,M,2017,Grant,68
NC,M,2017,Beau,67
NC,M,2017,Blake,67
NC,M,2017,Caden,66
NC,M,2017,Bryan,64
NC,M,2017,Charlie,64
NC,M,2017,Damian,64
NC,M,2017,Diego,64
NC,M,2017,Giovanni,64
NC,M,2017,Dallas,63
NC,M,2017,Gunner,63
NC,M,2017,Luca,63
NC,M,2017,Emerson,62
NC,M,2017,Steven,62
NC,M,2017,Chance,61
NC,M,2017,Corbin,61
NC,M,2017,Jesus,61
NC,M,2017,Gael,60
NC,M,2017,Griffin,60
NC,M,2017,Israel,60
NC,M,2017,Kameron,60
NC,M,2017,Maxwell,60
NC,M,2017,Edward,59
NC,M,2017,Finley,59
NC,M,2017,Marcus,59
NC,M,2017,Elliot,58
NC,M,2017,Brian,57
NC,M,2017,Jude,57
NC,M,2017,Lukas,57
NC,M,2017,Maximus,57
NC,M,2017,Miguel,57
NC,M,2017,Myles,57
NC,M,2017,Victor,57
NC,M,2017,Beckett,56
NC,M,2017,Major,56
NC,M,2017,Titus,55
NC,M,2017,Kamari,54
NC,M,2017,Patrick,54
NC,M,2017,Walker,54
NC,M,2017,Erick,53
NC,M,2017,Jeremy,53
NC,M,2017,Knox,52
NC,M,2017,Barrett,51
NC,M,2017,Bradley,51
NC,M,2017,Colin,51
NC,M,2017,Ellis,51
NC,M,2017,Nasir,51
NC,M,2017,Tanner,51
NC,M,2017,Aidan,50
NC,M,2017,Jaiden,50
NC,M,2017,Nicolas,50
NC,M,2017,Thiago,50
NC,M,2017,August,49
NC,M,2017,Dean,49
NC,M,2017,Javier,49
NC,M,2017,Richard,49
NC,M,2017,Riley,49
NC,M,2017,Walter,49
NC,M,2017,Atlas,48
NC,M,2017,Cohen,48
NC,M,2017,Jensen,48
NC,M,2017,Abraham,47
NC,M,2017,Dakota,47
NC,M,2017,Josue,47
NC,M,2017,Paul,47
NC,M,2017,Phoenix,47
NC,M,2017,Braylon,46
NC,M,2017,Clayton,46
NC,M,2017,Killian,46
NC,M,2017,Prince,46
NC,M,2017,Zander,46
NC,M,2017,Caiden,45
NC,M,2017,Reid,45
NC,M,2017,Spencer,45
NC,M,2017,Anderson,44
NC,M,2017,Jaylen,44
NC,M,2017,Karson,44
NC,M,2017,Lane,44
NC,M,2017,Lawson,44
NC,M,2017,Rylan,44
NC,M,2017,Sean,44
NC,M,2017,Archer,43
NC,M,2017,Bodhi,43
NC,M,2017,Conner,43
NC,M,2017,Ivan,43
NC,M,2017,Nash,43
NC,M,2017,Omar,43
NC,M,2017,Oscar,43
NC,M,2017,Travis,43
NC,M,2017,Dalton,42
NC,M,2017,Jake,42
NC,M,2017,Keegan,42
NC,M,2017,Remington,42
NC,M,2017,Brady,41
NC,M,2017,Gage,41
NC,M,2017,Gideon,41
NC,M,2017,Peyton,41
NC,M,2017,Jase,40
NC,M,2017,Marshall,40
NC,M,2017,Ronan,40
NC,M,2017,Alejandro,39
NC,M,2017,Colt,39
NC,M,2017,Conor,39
NC,M,2017,Mark,39
NC,M,2017,Seth,39
NC,M,2017,Troy,39
NC,M,2017,Arthur,38
NC,M,2017,Asa,38
NC,M,2017,Davis,38
NC,M,2017,Derek,38
NC,M,2017,Kamden,38
NC,M,2017,Kyle,38
NC,M,2017,Orion,38
NC,M,2017,Princeton,38
NC,M,2017,Solomon,38
NC,M,2017,Stephen,38
NC,M,2017,Tobias,38
NC,M,2017,Damien,37
NC,M,2017,Grady,37
NC,M,2017,Iker,37
NC,M,2017,Julius,37
NC,M,2017,Felix,36
NC,M,2017,Kason,36
NC,M,2017,Leon,36
NC,M,2017,Matteo,35
NC,M,2017,Nehemiah,35
NC,M,2017,Zaiden,35
NC,M,2017,Beckham,34
NC,M,2017,Chandler,34
NC,M,2017,Jaden,34
NC,M,2017,Jax,34
NC,M,2017,Justice,34
NC,M,2017,Kendrick,34
NC,M,2017,Khalil,34
NC,M,2017,Zachariah,34
NC,M,2017,Collin,33
NC,M,2017,Milo,33
NC,M,2017,Russell,33
NC,M,2017,Hayes,32
NC,M,2017,Jamari,32
NC,M,2017,Jeffrey,32
NC,M,2017,Kayson,32
NC,M,2017,Kyler,32
NC,M,2017,Landen,32
NC,M,2017,Leland,32
NC,M,2017,Lorenzo,32
NC,M,2017,Peter,32
NC,M,2017,Phillip,32
NC,M,2017,Sullivan,32
NC,M,2017,Tyson,32
NC,M,2017,Ace,31
NC,M,2017,Adonis,31
NC,M,2017,Edwin,31
NC,M,2017,Emanuel,31
NC,M,2017,Franklin,31
NC,M,2017,Porter,31
ND,F,2017,Emma,70
ND,F,2017,Harper,61
ND,F,2017,Olivia,53
ND,F,2017,Amelia,51
ND,F,2017,Ava,49
ND,F,2017,Abigail,38
ND,F,2017,Evelyn,36
ND,F,2017,Ella,32
ND,F,2017,Ellie,32
ND,F,2017,Hazel,32
ND,F,2017,Eleanor,31
ND,F,2017,Quinn,31
ND,M,2017,Oliver,74
ND,M,2017,Henry,64
ND,M,2017,Liam,61
ND,M,2017,Noah,51
ND,M,2017,William,49
ND,M,2017,Owen,48
ND,M,2017,Easton,47
ND,M,2017,Asher,45
ND,M,2017,Logan,45
ND,M,2017,Jack,44
ND,M,2017,Elijah,43
ND,M,2017,James,41
ND,M,2017,Ryker,38
ND,M,2017,Jaxon,36
ND,M,2017,Carter,35
ND,M,2017,Cooper,35
ND,M,2017,Lincoln,35
ND,M,2017,Lucas,35
ND,M,2017,Theodore,34
ND,M,2017,Wyatt,34
ND,M,2017,Isaac,32
NE,F,2017,Emma,124
NE,F,2017,Olivia,115
NE,F,2017,Amelia,103
NE,F,2017,Charlotte,103
NE,F,2017,Evelyn,90
NE,F,2017,Sophia,90
NE,F,2017,Harper,86
NE,F,2017,Ava,80
NE,F,2017,Mia,72
NE,F,2017,Elizabeth,69
NE,F,2017,Isabella,69
NE,F,2017,Nora,68
NE,F,2017,Abigail,62
NE,F,2017,Avery,57
NE,F,2017,Ella,57
NE,F,2017,Violet,56
NE,F,2017,Scarlett,55
NE,F,2017,Ellie,52
NE,F,2017,Emily,52
NE,F,2017,Cora,50
NE,F,2017,Lucy,49
NE,F,2017,Stella,48
NE,F,2017,Claire,47
NE,F,2017,Aria,46
NE,F,2017,Lillian,45
NE,F,2017,Penelope,44
NE,F,2017,Eleanor,43
NE,F,2017,Mila,43
NE,F,2017,Hannah,42
NE,F,2017,Hazel,42
NE,F,2017,Brooklyn,41
NE,F,2017,Everly,41
NE,F,2017,Addison,40
NE,F,2017,Paisley,40
NE,F,2017,Piper,40
NE,F,2017,Lydia,39
NE,F,2017,Camila,38
NE,F,2017,Chloe,38
NE,F,2017,Natalie,38
NE,F,2017,Sofia,38
NE,F,2017,Clara,37
NE,F,2017,Quinn,37
NE,F,2017,Aubrey,36
NE,F,2017,Audrey,36
NE,F,2017,Hadley,36
NE,F,2017,Vivian,36
NE,F,2017,Zoey,36
NE,F,2017,Kinsley,35
NE,F,2017,Nova,35
NE,F,2017,Adeline,34
NE,F,2017,Aurora,34
NE,F,2017,Grace,34
NE,F,2017,Lily,34
NE,F,2017,Madison,34
NE,F,2017,Riley,34
NE,F,2017,Ruby,33
NE,F,2017,Cecilia,32
NE,F,2017,Emersyn,31
NE,F,2017,Skylar,31
NE,M,2017,Oliver,147
NE,M,2017,Liam,123
NE,M,2017,William,118
NE,M,2017,Henry,105
NE,M,2017,Noah,97
NE,M,2017,Samuel,92
NE,M,2017,James,91
NE,M,2017,Elijah,85
NE,M,2017,Mason,85
NE,M,2017,Owen,83
NE,M,2017,Wyatt,82
NE,M,2017,Logan,81
NE,M,2017,Ryker,79
NE,M,2017,Benjamin,76
NE,M,2017,Daniel,72
NE,M,2017,Alexander,71
NE,M,2017,Carter,71
NE,M,2017,Grayson,71
NE,M,2017,Jackson,71
NE,M,2017,Lucas,71
NE,M,2017,Isaac,70
NE,M,2017,Michael,70
NE,M,2017,Hudson,69
NE,M,2017,Joseph,64
NE,M,2017,Lincoln,64
NE,M,2017,Easton,63
NE,M,2017,Jack,63
NE,M,2017,Jacob,61
NE,M,2017,Asher,59
NE,M,2017,Aiden,57
NE,M,2017,Maverick,56
NE,M,2017,Luke,55
NE,M,2017,Gabriel,53
NE,M,2017,Landon,53
NE,M,2017,Charles,52
NE,M,2017,Leo,51
NE,M,2017,Jaxon,50
NE,M,2017,Theodore,50
NE,M,2017,Cooper,49
NE,M,2017,Greyson,49
NE,M,2017,Levi,49
NE,M,2017,Thomas,49
NE,M,2017,Barrett,48
NE,M,2017,Eli,48
NE,M,2017,Sebastian,48
NE,M,2017,Anthony,47
NE,M,2017,Rhett,47
NE,M,2017,Andrew,46
NE,M,2017,Hunter,46
NE,M,2017,Jameson,46
NE,M,2017,Jaxson,46
NE,M,2017,Parker,46
NE,M,2017,Bennett,45
NE,M,2017,Ethan,45
NE,M,2017,Connor,44
NE,M,2017,Emmett,44
NE,M,2017,Weston,44
NE,M,2017,Braxton,43
NE,M,2017,Cole,43
NE,M,2017,Isaiah,42
NE,M,2017,John,42
NE,M,2017,Sawyer,42
NE,M,2017,Brayden,41
NE,M,2017,David,41
NE,M,2017,Jace,41
NE,M,2017,Julian,41
NE,M,2017,Ezra,40
NE,M,2017,Harrison,40
NE,M,2017,Nolan,40
NE,M,2017,Dylan,39
NE,M,2017,Miles,39
NE,M,2017,Brooks,38
NE,M,2017,Bentley,37
NE,M,2017,Axel,36
NE,M,2017,Mateo,36
NE,M,2017,Ryder,35
NE,M,2017,Everett,34
NE,M,2017,Jonathan,34
NE,M,2017,Matthew,34
NE,M,2017,Beckett,33
NE,M,2017,Carson,32
NE,M,2017,Colton,32
NE,M,2017,Elias,32
NE,M,2017,Ezekiel,32
NE,M,2017,Jayden,32
NE,M,2017,Adrian,31
NE,M,2017,Christopher,31
NE,M,2017,Evan,31
NH,F,2017,Charlotte,95
NH,F,2017,Evelyn,75
NH,F,2017,Emma,68
NH,F,2017,Olivia,67
NH,F,2017,Amelia,58
NH,F,2017,Ava,53
NH,F,2017,Harper,53
NH,F,2017,Isabella,52
NH,F,2017,Sophia,49
NH,F,2017,Nora,48
NH,F,2017,Grace,46
NH,F,2017,Lillian,44
NH,F,2017,Madison,44
NH,F,2017,Abigail,39
NH,F,2017,Emily,37
NH,F,2017,Natalie,36
NH,F,2017,Piper,34
NH,F,2017,Ella,33
NH,F,2017,Hannah,32
NH,F,2017,Eleanor,31
NH,F,2017,Violet,31
NH,M,2017,Logan,78
NH,M,2017,Henry,69
NH,M,2017,Mason,67
NH,M,2017,Owen,67
NH,M,2017,Oliver,65
NH,M,2017,Benjamin,64
NH,M,2017,Liam,60
NH,M,2017,Lincoln,60
NH,M,2017,William,60
NH,M,2017,James,57
NH,M,2017,Lucas,57
NH,M,2017,Jackson,52
NH,M,2017,Carter,50
NH,M,2017,Wyatt,48
NH,M,2017,Jack,46
NH,M,2017,Jacob,46
NH,M,2017,Thomas,46
NH,M,2017,Samuel,45
NH,M,2017,Joseph,44
NH,M,2017,Noah,44
NH,M,2017,Ethan,43
NH,M,2017,Michael,43
NH,M,2017,Caleb,42
NH,M,2017,Elijah,40
NH,M,2017,John,40
NH,M,2017,Alexander,38
NH,M,2017,Wesley,37
NH,M,2017,Gabriel,36
NH,M,2017,Hunter,35
NH,M,2017,Cameron,34
NH,M,2017,Charles,34
NH,M,2017,Theodore,34
NH,M,2017,Declan,33
NH,M,2017,Grayson,33
NH,M,2017,Jaxson,33
NH,M,2017,Julian,33
NH,M,2017,Landon,33
NH,M,2017,Matthew,32
NH,M,2017,Andrew,31
NH,M,2017,Brayden,31
NH,M,2017,Connor,31
NH,M,2017,Ryan,31
NJ,F,2017,Emma,583
NJ,F,2017,Olivia,562
NJ,F,2017,Isabella,536
NJ,F,2017,Mia,458
NJ,F,2017,Sophia,443
NJ,F,2017,Ava,436
NJ,F,2017,Charlotte,354
NJ,F,2017,Amelia,323
NJ,F,2017,Emily,308
NJ,F,2017,Abigail,303
NJ,F,2017,Madison,278
NJ,F,2017,Sofia,277
NJ,F,2017,Victoria,238
NJ,F,2017,Leah,233
NJ,F,2017,Ella,226
NJ,F,2017,Gianna,215
NJ,F,2017,Camila,211
NJ,F,2017,Scarlett,211
NJ,F,2017,Avery,210
NJ,F,2017,Grace,204
NJ,F,2017,Riley,199
NJ,F,2017,Sarah,199
NJ,F,2017,Valentina,198
NJ,F,2017,Aria,184
NJ,F,2017,Layla,182
NJ,F,2017,Penelope,180
NJ,F,2017,Savannah,177
NJ,F,2017,Evelyn,173
NJ,F,2017,Harper,173
NJ,F,2017,Mila,173
NJ,F,2017,Chloe,171
NJ,F,2017,Elizabeth,168
NJ,F,2017,Samantha,168
NJ,F,2017,Esther,165
NJ,F,2017,Lily,163
NJ,F,2017,Zoe,163
NJ,F,2017,Gabriella,162
NJ,F,2017,Sara,160
NJ,F,2017,Hannah,156
NJ,F,2017,Stella,151
NJ,F,2017,Maya,147
NJ,F,2017,Skylar,147
NJ,F,2017,Emilia,145
NJ,F,2017,Aubrey,142
NJ,F,2017,Natalie,139
NJ,F,2017,Hailey,138
NJ,F,2017,Julia,137
NJ,F,2017,Brielle,135
NJ,F,2017,Mackenzie,131
NJ,F,2017,Kayla,129
NJ,F,2017,Luna,129
NJ,F,2017,Miriam,127
NJ,F,2017,Nora,127
NJ,F,2017,Ashley,125
NJ,F,2017,Bella,121
NJ,F,2017,Arianna,120
NJ,F,2017,Ariana,119
NJ,F,2017,Madelyn,119
NJ,F,2017,Eliana,115
NJ,F,2017,Alexa,114
NJ,F,2017,Zoey,114
